date,market,horizon,signal_key,game_id,home,away,team_tri,player,name_key,stat,stat_key,side,klass,elapsed,live_line,edge,strength,pred,act,result,err,has_context,tags,w_pace,edge_shrink_lambda,edge_shrink_lambda_poss,edge_shrink_lambda_time,missing_reason,has_recon_games,has_recon_quarters,has_recon_props,interval_drift_on,recent_window_on,endgame_foul_on,driver_tags,line_source,exp_min,exp_min_eff,proj_min_final,usage_window_sec,pace_mult,role_mult,foul_mult,usg_recent,usg_game,team_usg_recent,team_usg_game,fg3a_recent,fg3a_game,team_3a_recent,team_3a_game
2026-04-23,half_total,h1,h1_total,0042500163,MIN,DEN,,,,,,under,BET,17.016666666666666,95.5,-21.188888888888883,21.188888888888883,74.31111111111112,,,,1,"['market:half_total', 'horizon:h1', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,1.0,1.0,1.0,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,quarter_total,q2,q_total,0042500163,MIN,DEN,,,,,,under,BET,5.016666666666667,59.5,-15.777242798353903,15.777242798353903,39.31111111111112,,,,1,"['market:quarter_total', 'horizon:q2', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:mid', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.7814814814814814,0.8863999999999999,0.7814814814814814,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:mid', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,ats,game,game_ats,0042500163,MIN,DEN,,,,,,min,BET,17.016666666666666,-8.5,-9.321587500000001,9.321587500000001,,17.0,win,,1,"['market:ats', 'horizon:game', 'klass:bet', 'ctx:present', 'mgn:blowout', 'ats_side:home', 'spr:7+', 'time:mid', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,1,0,0,,,,"['ctx:present', 'mgn:blowout', 'ats_side:home', 'spr:7+', 'time:mid', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,quarter_total,q4,q_total,0042500133,TOR,CLE,,,,,,over,BET,10.45,65.0,5.583333333333329,5.583333333333329,70.58333333333333,,,,1,"['market:quarter_total', 'horizon:q4', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,1.0,1.0,1.0,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,player_prop,live,player_prop:NIKOLA JOKIC:pra,0042500163,MIN,DEN,DEN,Nikola Jokic,NIKOLA JOKIC,pra,pra,under,BET,17.016666666666666,47.0,-21.515785965271412,21.515785965271412,25.484214034728588,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.2,36.366597222222225,36.366597222222225,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:NIKOLA JOKIC:pts,0042500163,MIN,DEN,DEN,Nikola Jokic,NIKOLA JOKIC,pts,pts,under,BET,17.016666666666666,25.0,-12.886469160818518,12.886469160818518,12.113530839181482,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.2,36.366597222222225,36.366597222222225,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JAMAL MURRAY:pra,0042500163,MIN,DEN,DEN,Jamal Murray,JAMAL MURRAY,pra,pra,under,BET,17.016666666666666,36.5,-10.457306528430507,10.457306528430507,26.042693471569493,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,38.3,37.722118055555555,37.722118055555555,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:ANTHONY EDWARDS:pts,0042500163,MIN,DEN,MIN,Anthony Edwards,ANTHONY EDWARDS,pts,pts,under,BET,17.016666666666666,22.0,-9.09849760608255,9.09849760608255,12.90150239391745,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,30.8,32.880972222222226,32.880972222222226,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:SPENCER JONES:pra,0042500163,MIN,DEN,DEN,Spencer Jones,SPENCER JONES,pra,pra,under,BET,17.016666666666666,9.5,-8.269506015417702,8.269506015417702,1.2304939845822975,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:16-24', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:1', 'bettable:yes', 'bet_score:mid', 'edge_sigma:1+', 'gate:missing_prices', 'gate:single_book', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:16-24', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:1', 'bettable:yes', 'bet_score:mid', 'edge_sigma:1+', 'gate:missing_prices', 'gate:single_book', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,11.0,18.100347222222222,18.100347222222222,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JAMAL MURRAY:pts,0042500163,MIN,DEN,DEN,Jamal Murray,JAMAL MURRAY,pts,pts,under,BET,17.016666666666666,25.0,-7.33747750713729,7.33747750713729,17.66252249286271,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,38.3,37.722118055555555,37.722118055555555,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:ANTHONY EDWARDS:pra,0042500163,MIN,DEN,MIN,Anthony Edwards,ANTHONY EDWARDS,pra,pra,under,BET,17.016666666666666,34.5,-7.1088881827972195,7.1088881827972195,27.39111181720278,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,30.8,32.880972222222226,32.880972222222226,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JADEN MCDANIELS:pra,0042500163,MIN,DEN,MIN,Jaden McDaniels,JADEN MCDANIELS,pra,pra,over,BET,17.016666666666666,28.5,6.405936407983582,6.405936407983582,34.90593640798358,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,33.42857142857143,34.57767857142857,34.57767857142857,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:BRANDON INGRAM:pra,0042500133,TOR,CLE,TOR,Brandon Ingram,BRANDON INGRAM,pra,pra,under,BET,46.45,30.5,-11.19233691926723,11.19233691926723,19.30766308073277,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:4', 'proj_min:24-32', 'rem_min:<1.5', 'sim:agree', 'line_src:pregame', 'market_span:tight', 'books:1', 'hold:mid', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:single_book', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:4', 'proj_min:24-32', 'rem_min:<1.5', 'sim:agree', 'line_src:pregame', 'market_span:tight', 'books:1', 'hold:mid', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:single_book', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",pregame,29.6,29.783853606027986,29.783853606027986,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JAYLON TYSON:pra,0042500133,TOR,CLE,CLE,Jaylon Tyson,JAYLON TYSON,pra,pra,over,BET,46.45,7.5,11.160319649569704,11.160319649569704,18.660319649569704,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:2-3', 'proj_min:16-24', 'rem_min:1.5-3.5', 'sim:agree', 'line_src:pregame', 'bettable:no', 'bet_score:mid', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:missing_prices', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:16-24', 'rem_min:1.5-3.5', 'sim:agree', 'line_src:pregame', 'bettable:no', 'bet_score:mid', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:missing_prices', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",pregame,19.8,18.166953713670615,18.166953713670615,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:RJ BARRETT:pra,0042500133,TOR,CLE,TOR,RJ Barrett,RJ BARRETT,pra,pra,over,BET,46.45,29.5,9.922175377474566,9.922175377474566,39.42217537747457,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'market_span:wide', 'books:2', 'hold:low', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:market_disagreement', 'gate:two_books', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'market_span:wide', 'books:2', 'hold:low', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:market_disagreement', 'gate:two_books', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",pregame,29.5,34.90069967707212,39.0,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:RJ BARRETT:pts,0042500133,TOR,CLE,TOR,RJ Barrett,RJ BARRETT,pts,pts,over,BET,46.45,20.5,9.294901589392644,9.294901589392644,29.794901589392644,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:two_books', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:blowout_risk', 'gate:line_old', 'gate:two_books', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",pregame,29.5,34.90069967707212,39.0,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:SCOTTIE BARNES:pra,0042500133,TOR,CLE,TOR,Scottie Barnes,SCOTTIE BARNES,pra,pra,under,BET,46.45,52.0,-7.543472285775557,7.543472285775557,44.45652771422444,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:agree', 'line_src:oddsapi', 'line_age:stale', 'market_span:wide', 'books:1', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:missing_prices', 'gate:blowout_risk', 'gate:line_old', 'gate:market_disagreement', 'gate:single_book', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:32+', 'rem_min:<1.5', 'sim:agree', 'line_src:oddsapi', 'line_age:stale', 'market_span:wide', 'books:1', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:missing_prices', 'gate:blowout_risk', 'gate:line_old', 'gate:market_disagreement', 'gate:single_book', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,31.1,33.63396124865447,35.0,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JAKOBE WALTER:pra,0042500133,TOR,CLE,TOR,Ja'Kobe Walter,JAKOBE WALTER,pra,pra,under,BET,46.45,13.5,-7.257556521453817,7.257556521453817,6.242443478546183,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:2-3', 'proj_min:24-32', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:missing_prices', 'gate:blowout_risk', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:2-3', 'proj_min:24-32', 'rem_min:<1.5', 'sim:disagree', 'line_src:pregame', 'bettable:no', 'bet_score:low', 'edge_sigma:1+', 'gate:pregame_line_in_live', 'gate:missing_prices', 'gate:blowout_risk', 'gate:klass_gated', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",pregame,28.0,27.433799784714747,26.8525,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:CAMERON JOHNSON:pra,0042500163,MIN,DEN,DEN,Cameron Johnson,CAMERON JOHNSON,pra,pra,under,BET,17.916666666666668,12.5,-5.156903722020779,5.156903722020779,7.343096277979221,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:low', 'bettable:yes', 'bet_score:high', 'edge_sigma:0.5-1.0', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:low', 'bettable:yes', 'bet_score:high', 'edge_sigma:0.5-1.0', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,27.6,28.297916666666666,28.297916666666666,180.0,,,1.0,,,,,,,,
2026-04-23,total,game,game_total,0042500163,MIN,DEN,,,,,,under,BET,20.533333333333335,222.75,-70.22201646090537,70.22201646090537,135.77777777777777,209.0,win,-73.22222222222223,1,"['market:total', 'horizon:game', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:mid', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.8074074074074075,1.0,0.8074074074074075,,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:mid', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,half_total,h1,h1_total,0042500163,MIN,DEN,,,,,,under,BET,20.53333333333333,101.5,-6.7222222222222285,6.7222222222222285,94.77777777777777,,,,1,"['market:half_total', 'horizon:h1', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,1.0,1.0,1.0,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'pace:slow', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,quarter_total,q2,q_total,0042500163,MIN,DEN,,,,,,under,BET,8.533333333333333,65.5,-4.722222222222221,4.722222222222221,60.77777777777778,,,,1,"['market:quarter_total', 'horizon:q2', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,1.0,1.0,1.0,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:late', 'mgn:blowout', 'scope:present', 'pace:slow', 'poss:low', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,ats,game,game_ats,0042500163,MIN,DEN,,,,,,min,BET,20.533333333333335,-15.0,-12.716244444444444,12.716244444444444,,17.0,win,,1,"['market:ats', 'horizon:game', 'klass:bet', 'ctx:present', 'mgn:blowout', 'ats_side:home', 'spr:7+', 'time:mid', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,1,0,0,,,,"['ctx:present', 'mgn:blowout', 'ats_side:home', 'spr:7+', 'time:mid', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-23,player_prop,live,player_prop:NIKOLA JOKIC:pra,0042500163,MIN,DEN,DEN,Nikola Jokic,NIKOLA JOKIC,pra,pra,under,BET,20.533333333333335,48.0,-15.835574621522284,15.835574621522284,32.164425378477716,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.2,36.714444444444446,36.714444444444446,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:NIKOLA JOKIC:pts,0042500163,MIN,DEN,DEN,Nikola Jokic,NIKOLA JOKIC,pts,pts,under,BET,20.533333333333335,27.5,-8.630877406565489,8.630877406565489,18.86912259343451,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.2,36.714444444444446,36.714444444444446,180.0,,,1.0,,,,,,,,
2026-04-23,player_prop,live,player_prop:JAMAL MURRAY:pra,0042500163,MIN,DEN,DEN,Jamal Murray,JAMAL MURRAY,pra,pra,under,BET,20.533333333333335,32.5,-8.572144327008978,8.572144327008978,23.927855672991022,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,38.3,35.91611111111111,35.91611111111111,180.0,,,1.0,,,,,,,,
